0 2.1048643378179586 1.8798082083170864 2.3909680546498073 2.204314438576713 2.2325190664200356 1.8167119211261495
1 1.4244082199117254 3.0640832699717344 1.1198037034069241 0.11583278978279309 1.9474112594444122 0.874910076952762
2 2.3603534351349182 2.290393241372012 0.16985105056218486 2.0102675294481993 6.496698835655549 0.8345565186366453
3 2.3320660741954073 1.4553412410111095 3.1961284608668743 2.134723081165553 4.621706746856863 0.2524308410766345
4 1.9098385230644124 1.9421755804670597 2.5518170101729716 0.8368502076609114 2.3507454343889433 1.8676043826321753
5 2.149829356929665 0.41482552901887915 3.064995358331841 2.3047168531043702 3.0677857774143136 1.896823266778921
6 1.5874602538613232 2.4751688041491238 1.8975481033535242 1.6005379813584624 1.734733786832847 0.22931259361265838
7 2.735765535593637 1.3595212131438463 2.3834423613954248 4.249717804361742 2.504746260561558 3.1814000385056143
8 2.0984955889394903 1.2799293614408012 6.594878933581582 1.0086721478230014 0.6039987454161004 1.0049987564359664
9 1.1363323268161023 1.231080419939811 2.0821754132340793 1.1868354101042256 0.9889036469347675 0.19266674386762836
10 2.4676443687891054 4.210218464137246 1.5905589773510638 1.7041938215845138 2.197895126784711 2.635355454087992
11 2.743224384389505 9.706278633160233 0.15657362261004826 0.8352444826404429 2.703457384664409 0.3145677988723925
12 3.705092990584339 10.436042004616192 1.8069377824116037 3.8925726055591414 1.5909823271670618 0.798930233167694
13 3.731289815752926 9.62040578826077 3.1538141211149378 3.377348332470427 1.6064102386575052 0.8984705982609882
14 2.878521916579747 7.748635485116572 1.4106932570038477 3.286318290392218 1.3350824199220213 0.611880130464077
15 4.235673200198685 11.701089577385636 1.110195277292706 1.673710029892792 5.532382821533849 1.160988294888447
16 5.295923117675594 12.591634822475756 0.5317149054042617 2.18115114557349 7.922028994566585 3.253085720357882
17 5.094556293315564 11.564981288659496 2.7313801383664846 1.2040440068835019 7.858561249191579 2.1138147834767578
18 4.4881037061758615 9.013627630121066 1.0896203482885571 2.057086925434097 8.564958188636151 1.715225438399433
19 5.798611991566302 11.429635315707316 2.1077415864617413 1.935230653249255 9.210714895685266 4.3097375067279335
20 3.98125262757981 8.023284089503733 0.5525520890725204 3.2195371772419517 6.649603545803807 1.4612862362770365
21 4.4278894757177465 11.371896417030293 0.689313178779387 1.9698703930314299 7.903151009799045 0.2052163799485814
